id,date_listed,community,zone,lat,lon,property_category,property_type,bedrooms,area_sqft,area_m2,metro_station,metro_line,metro_distance_min,to_burj_khalifa_km,listing_type,price_usd,price_per_sqft_usd
R013800,2021-07-06,Dubai Investment Park,DIP,24.99625,55.18863,apartment,2BR,2,1495,138.9,Dubai Investment Park,Red,18,23.96,rental,12700,8
R013801,2021-02-25,Damac Hills,Damac Hills,25.02424,55.25915,apartment,studio,0,486,45.1,Financial Centre,Red,248,19.29,rental,6600,13
R013802,2022-05-25,Mirdif,Mirdif,25.21353,55.41128,villa,4BR_villa,4,2049,190.4,Salah Al Din (G),Green,141,13.89,rental,61700,30
R013803,2024-04-21,Karama,Bur Dubai,25.23927,55.29923,apartment,studio,0,480,44.6,Salah Al Din,Red,52,5.3,rental,8500,17
R013804,2025-05-04,Azizi Riviera,MBR City,25.16854,55.29982,apartment,4BR_penthouse,4,3754,348.8,Burj Khalifa/Dubai Mall,Red,48,4.09,rental,104700,27
R013805,2024-08-07,Jumeirah 3,Jumeirah,25.20853,55.23391,apartment,studio,0,390,36.2,Al Jafiliya,Red,76,4.26,rental,26900,68
R013806,2022-08-12,Jumeirah 1,Jumeirah,25.23618,55.2521,apartment,1BR,1,661,61.4,Al Jafiliya,Red,43,4.88,rental,33100,50
R013807,2024-05-29,Jumeirah Golf Estates,JGE,25.0029,55.1819,villa,5BR_villa,5,5151,478.5,Danube,Red,75,23.53,rental,254500,49
R013808,2024-10-31,Jebel Ali,Jebel Ali,25.0221,55.11167,apartment,1BR,1,849,78.9,Jebel Ali,Red,44,25.45,rental,13400,15
R013809,2022-11-08,Jumeirah Beach Residence,Dubai Marina,25.07883,55.13742,apartment,1BR,1,647,60.1,Danube,Red,82,19.06,rental,20300,31
R013810,2023-11-07,Jumeirah Lake Towers,JLT,25.06497,55.1611,apartment,1BR,1,812,75.4,Jebel Ali,Red,84,18.61,rental,21500,26
R013811,2022-08-23,Dubai Production City,IMPZ,25.02969,55.2292,apartment,2BR,2,942,87.5,Jumeirah Golf Estates,Red,82,19.17,rental,13100,13
R013812,2021-05-07,Mirdif,Mirdif,25.21876,55.40923,villa,3BR_villa,3,3021,280.7,Centrepoint,Red,66,13.77,rental,33900,11
R013813,2022-04-08,Motor City,Motor City,25.05398,55.22183,apartment,3BR,3,2014,187.1,Expo 2020,Red,163,16.78,rental,27200,13
R013814,2025-11-09,Bulgari Resort,Jumeirah Bay,25.20709,55.25509,apartment,3BR,3,2317,215.3,Creek,Green,125,2.23,rental,285500,123
R013815,2025-12-05,Dubai Hills Estate,Mohammed Bin Rashid,25.12415,55.25008,apartment,1BR,1,690,64.1,Burj Khalifa/Dubai Mall,Red,124,8.48,rental,23500,34
R013816,2023-07-26,Dubai Harbour,Dubai Marina,25.10185,55.1379,villa,4BR_villa,4,4661,433.0,Sharaf DG,Red,57,17.35,rental,260100,55
R013817,2022-06-26,DAMAC Lagoons,Damac,25.04104,55.25503,villa,4BR_villa,4,4085,379.5,Al Jafiliya,Red,246,17.47,rental,107700,26
R013818,2022-11-20,Sobha Hartland,MBR City,25.17969,55.30243,apartment,studio,0,365,33.9,Jebel Ali,Red,310,3.43,rental,17100,46
R013819,2024-10-12,Deira,Deira,25.26822,55.31525,apartment,2BR,2,1067,99.1,Union,Red,6,8.9,rental,20100,18
R013820,2024-03-26,Jumeirah 1,Jumeirah,25.24256,55.2533,villa,4BR_villa,4,3346,310.8,Dubai Airport Free Zone,Green,145,5.47,rental,210000,62
R013821,2024-01-16,Jumeirah Park,Emirates Living,25.04551,55.1671,villa,4BR_villa,4,3167,294.3,Ibn Battuta,Red,64,20.03,rental,129200,40
R013822,2022-01-05,Emirates Hills,Emirates Hills,25.03653,55.17415,villa,5BR_villa,5,6201,576.1,Al Nahda (G),Green,407,20.52,rental,411900,66
R013823,2024-08-05,Discovery Gardens,Discovery Gardens,25.04335,55.13808,apartment,2BR,2,1024,95.2,Discovery Gardens,Red,6,21.93,rental,15600,15
R013824,2025-09-23,Motor City,Motor City,25.05433,55.22954,apartment,3BR,3,1466,136.2,Dubai Investment Park,Red,116,16.52,rental,22500,15
R013825,2025-03-25,Al Reem,Arabian Ranches,25.04072,55.27229,villa,5BR_villa,5,5203,483.4,Mall of the Emirates,Red,124,17.4,rental,247400,47
R013826,2024-02-05,Mudon,Dubailand,25.04701,55.2462,villa,5BR_villa,5,6444,598.7,Dubai Internet City,Red,119,16.94,rental,159100,24
R013827,2021-01-02,Bukadra,Bukadra,25.17228,55.345,apartment,2BR,2,1258,116.9,Al Jadaf,Green,57,7.62,rental,17200,13
R013828,2023-04-15,Arabian Ranches 2,Arabian Ranches,25.05093,55.26923,villa,4BR_villa,4,5158,479.2,First Abu Dhabi Bank,Red,125,16.27,rental,287800,55
R013829,2021-11-26,Dubai Production City,IMPZ,25.01568,55.23084,apartment,1BR,1,676,62.8,Sharaf DG,Red,122,20.66,rental,5600,8
R013830,2021-07-10,Deira,Deira,25.27121,55.31418,apartment,1BR,1,762,70.8,Baniyas Square (G),Green,10,9.15,rental,9200,12
R013831,2024-03-22,Jumeirah Beach Residence,Dubai Marina,25.07006,55.12237,apartment,2BR,2,1038,96.4,Discovery Gardens,Red,51,20.83,rental,52300,50
R013832,2021-10-22,Al Mamzar,Al Mamzar,25.29922,55.35219,apartment,1BR,1,816,75.8,Stadium,Red,25,13.78,rental,12100,14
R013833,2022-04-30,Jumeirah 2,Jumeirah,25.22439,55.25272,apartment,1BR,1,471,43.8,Business Bay,Red,49,3.73,rental,12700,27
R013834,2023-04-27,Bukadra,Bukadra,25.16332,55.33013,villa,3BR_villa,3,2814,261.5,ADCB,Red,109,6.76,rental,110700,39
R013835,2021-09-16,Majan,Dubailand,25.07003,55.28921,apartment,2BR,2,1394,129.5,Dubai Investment Park,Red,176,14.22,rental,20700,14
R013836,2024-07-28,Jumeirah Islands,Emirates Living,25.04491,55.15694,villa,5BR_villa,5,5331,495.2,Discovery Gardens,Red,25,20.65,rental,423400,79
R013837,2024-06-21,Arabian Ranches 2,Arabian Ranches,25.05051,55.29875,villa,3BR_villa,3,3179,295.3,Sharaf DG,Red,132,16.49,rental,150600,47
R013838,2025-04-05,The Valley,Dubai-Al Ain Road,24.95659,55.48486,villa,3BR_villa,3,3913,363.5,UAE Exchange,Red,513,34.13,rental,128300,32
R013839,2023-11-25,Dubai South,Dubai South,24.89836,55.16568,apartment,2BR,2,1572,146.0,Jebel Ali,Red,131,34.99,rental,17500,11
R013840,2023-05-20,Jebel Ali,Jebel Ali,25.01959,55.08538,apartment,2BR,2,1141,106.0,UAE Pavilion,Red,45,27.43,rental,15300,13
R013841,2026-02-06,Damac Hills 2,Damac Hills,24.95959,55.28168,villa,4BR_villa,4,4224,392.5,Discovery Gardens,Red,213,26.43,rental,86600,20
R013842,2021-11-07,Dubai Silicon Oasis,Dubai Silicon Oasis,25.11658,55.39385,apartment,1BR,1,718,66.7,Jebel Ali,Red,342,15.0,rental,8200,11
R013843,2023-09-02,Deira,Deira,25.27701,55.2941,apartment,2BR,2,1110,103.1,Salah Al Din (G),Green,22,9.09,rental,20100,18
R013844,2022-08-27,The Lakes,Emirates Living,25.05963,55.19031,villa,4BR_villa,4,4802,446.2,Jumeirah Golf Estates,Red,45,17.48,rental,215800,44
R013845,2024-01-14,City Walk,Al Wasl,25.20381,55.25607,apartment,3BR,3,1872,174.0,Business Bay,Red,27,1.99,rental,116900,62
R013846,2024-03-17,Dubai Hills Estate,Mohammed Bin Rashid,25.11735,55.24754,apartment,1BR,1,619,57.5,Sharaf DG,Red,69,9.28,rental,36200,58
R013847,2025-07-21,Dubai Creek Harbour,Creek,25.19969,55.35792,apartment,studio,0,619,57.5,Salah Al Din,Red,118,8.41,rental,20500,33
R013848,2025-02-18,Falcon City of Wonders,Dubailand,25.03286,55.31539,apartment,1BR,1,777,72.2,Al Furjan,Red,195,18.73,rental,14100,18
R013849,2024-03-25,Al Barsha,Al Barsha,25.10651,55.19685,villa,6BR_villa,6,6328,587.9,Mall of the Emirates,Red,12,12.75,rental,202400,32
R013850,2024-04-13,Falcon City of Wonders,Dubailand,25.03806,55.32133,apartment,4BR_penthouse,4,2840,263.9,Baniyas Square,Red,315,18.32,rental,74300,26
R013851,2022-06-03,Dubai Investment Park,DIP,24.98863,55.1839,apartment,studio,0,313,29.1,Dubai Investment Park,Red,18,24.92,rental,3700,11
R013852,2024-10-28,Downtown Dubai,Downtown,25.19625,55.27703,apartment,2BR,2,1131,105.1,Emirates Towers,Red,29,0.28,rental,60700,53
R013853,2023-06-15,Discovery Gardens,Discovery Gardens,25.0464,55.15648,apartment,2BR,2,978,90.8,UAE Pavilion,Red,32,20.55,rental,13400,13
R013854,2026-04-14,Tilal Al Ghaf,Tilal Al Ghaf,25.00932,55.27996,villa,5BR_villa,5,5301,492.5,Al Furjan,Red,139,20.9,rental,280700,53
R013855,2026-01-26,Madinat Jumeirah Living,Jumeirah,25.13884,55.20154,apartment,studio,0,308,28.6,Mall of the Emirates,Red,25,9.79,rental,20200,65
R013856,2026-01-03,Jumeirah 1,Jumeirah,25.24363,55.26632,apartment,1BR,1,893,83.0,Union (G),Green,84,5.23,rental,34400,38
R013857,2021-06-24,The Springs,Emirates Living,25.03739,55.171,villa,3BR_villa,3,2644,245.6,Dubai Investment Park,Red,82,20.59,rental,70300,26
R013858,2022-04-20,Falcon City of Wonders,Dubailand,25.03467,55.31874,apartment,3BR,3,1776,165.0,Mashreq Bank,Red,193,18.62,rental,30500,17
R013859,2023-10-23,Motor City,Motor City,25.04173,55.2328,apartment,1BR,1,707,65.7,Jebel Ali,Red,141,17.79,rental,16100,22
R013860,2024-01-27,Mira,Reem,25.04368,55.27199,villa,5BR_villa,5,5275,490.1,Discovery Gardens,Red,158,17.07,rental,236900,44
R013861,2025-03-15,Dubai Marina,Dubai Marina,25.0821,55.13703,apartment,2BR,2,883,82.0,Dubai Internet City,Red,52,18.84,rental,38300,43
R013862,2022-09-05,Mohammed Bin Rashid City,Mohammed Bin Rashid,25.1686,55.32753,apartment,studio,0,543,50.4,Al Ghubaiba,Green,129,6.22,rental,16200,29
R013863,2023-03-12,Majan,Dubailand,25.06109,55.28511,apartment,2BR,2,1025,95.2,First Abu Dhabi Bank,Red,106,15.17,rental,18400,18
R013864,2022-04-25,Jumeirah Islands,Emirates Living,25.04372,55.15526,villa,5BR_villa,5,5773,536.3,Discovery Gardens,Red,27,20.86,rental,286500,49
R013865,2024-01-13,Tilal Al Ghaf,Tilal Al Ghaf,25.01706,55.30371,villa,3BR_villa,3,1836,170.6,MRT-1,Red,154,20.25,rental,53400,29
R013866,2022-08-09,Jumeirah Golf Estates,JGE,25.02196,55.19043,villa,3BR_villa,3,3108,288.8,Dubai Investment Park,Red,38,21.24,rental,123400,39
R013867,2021-07-28,Jumeirah Village Triangle,JVT,25.07039,55.1737,apartment,studio,0,425,39.5,Noor Bank,Red,101,17.37,rental,5600,13
R013868,2021-07-17,Al Mamzar,Al Mamzar,25.29802,55.35669,apartment,3BR,3,2096,194.8,Al Karama,Red,74,13.93,rental,33300,15
R013869,2023-02-23,Meydan,Meydan,25.15437,55.30814,villa,4BR_villa,4,3638,338.0,Business Bay,Red,59,5.85,rental,175900,48
R013870,2021-12-08,Jumeirah 2,Jumeirah,25.23281,55.23162,apartment,1BR,1,725,67.4,Al Karama,Red,86,5.85,rental,25300,34
R013871,2024-07-08,Downtown Dubai,Downtown,25.19277,55.30194,apartment,studio,0,453,42.1,Burj Khalifa/Dubai Mall,Red,3,2.81,rental,32800,72
R013872,2024-02-04,Al Warqa,Al Warqa,25.19668,55.40719,villa,3BR_villa,3,2261,210.0,Al Jadaf,Green,83,13.36,rental,52100,23
R013873,2024-08-31,Dubai Silicon Oasis,Dubai Silicon Oasis,25.10879,55.38008,apartment,2BR,2,1764,163.8,Financial Centre,Red,180,14.48,rental,30900,17
R013874,2023-04-27,Sobha Hartland,MBR City,25.18854,55.30587,villa,4BR_villa,4,3955,367.5,Al Qiyadah (G),Green,154,3.31,rental,200000,50
R013875,2026-01-09,Karama,Bur Dubai,25.25394,55.30217,apartment,studio,0,524,48.7,Al Qiyadah,Red,84,6.9,rental,7800,14
R013876,2023-01-29,Madinat Jumeirah Living,Jumeirah,25.13048,55.19532,villa,6BR_villa,6,6499,603.8,UAE Pavilion,Red,160,10.88,rental,309700,47
R013877,2023-06-03,Al Qusais,Al Qusais,25.28652,55.35581,apartment,3BR,3,1479,137.4,Al Qusais,Green,5,12.87,rental,19000,12
R013878,2022-07-23,Emirates Hills,Emirates Hills,25.05171,55.16156,villa,4BR_villa,4,4747,441.1,UAE Pavilion,Red,61,19.77,rental,337100,71
R013879,2022-11-18,Living Legends,Dubailand,25.07615,55.29778,apartment,studio,0,573,53.2,Al Jafiliya,Red,204,13.66,rental,11700,20
R013880,2025-08-10,La Mer,Jumeirah,25.22189,55.26713,villa,5BR_villa,5,6199,575.9,Baniyas Square,Red,74,2.84,rental,508300,82
R013881,2021-05-02,Sobha Hartland,MBR City,25.18247,55.31468,apartment,4BR_penthouse,4,1999,185.7,Oud Metha,Green,73,4.37,rental,63800,31
R013882,2025-01-04,Dubai Creek Harbour,Creek,25.19273,55.35293,apartment,1BR,1,950,88.2,BurJuman,Red,95,7.92,rental,49500,52
R013883,2021-03-03,Sobha Hartland,MBR City,25.17443,55.29614,apartment,1BR,1,892,82.8,Burj Khalifa/Dubai Mall,Red,37,3.35,rental,21000,23
R013884,2026-04-06,Arabian Ranches 3,Arabian Ranches,25.05491,55.2961,villa,5BR_villa,5,5740,533.3,Mall of the Emirates,Red,134,15.97,rental,250600,43
R013885,2021-02-08,Dubai Islands,Deira Islands,25.29517,55.32072,apartment,2BR,2,1197,111.2,Abu Baker Al Siddique (G),Green,27,11.85,rental,31200,26
R013886,2026-03-10,The Views,The Greens,25.1122,55.17636,apartment,2BR,2,1190,110.5,Dubai Internet City,Red,4,13.66,rental,48200,40
R013887,2024-10-21,Dubai Studio City,Dubai Studio City,25.05115,55.24224,apartment,2BR,2,1192,110.8,Al Ras,Green,315,16.56,rental,22300,18
R013888,2026-03-01,Al Barsha South,Al Barsha,25.08307,55.17417,apartment,1BR,1,680,63.2,Burj Khalifa/Dubai Mall,Red,182,16.21,rental,14800,21
R013889,2024-06-28,Dubailand,Dubailand,25.02899,55.30948,villa,3BR_villa,3,3861,358.7,MRT-1,Red,208,19.04,rental,82500,21
R013890,2025-07-05,The Springs,Emirates Living,25.05271,55.1787,villa,3BR_villa,3,2920,271.3,Al Furjan,Red,52,18.73,rental,125200,42
R013891,2021-01-23,Deira,Deira,25.26307,55.32212,apartment,2BR,2,857,79.6,Baniyas Square (G),Green,6,8.76,rental,9400,10
R013892,2025-09-03,The Greens,The Greens,25.11049,55.17811,apartment,2BR,2,976,90.6,Mall of the Emirates,Red,43,13.67,rental,28500,29
R013893,2021-01-12,Bukadra,Bukadra,25.18099,55.32683,apartment,1BR,1,812,75.4,ADCB,Red,112,5.57,rental,9300,11
R013894,2025-05-14,Emirates Hills,Emirates Hills,25.04119,55.16099,villa,5BR_villa,5,3738,347.3,Jumeirah Golf Estates,Red,33,20.77,rental,350000,93
R013895,2023-03-29,Umm Suqeim,Jumeirah,25.14312,55.2009,villa,4BR_villa,4,3190,296.3,Sharaf DG,Red,59,9.53,rental,137400,43
R013896,2021-02-14,Palm Jumeirah,Palm Jumeirah,25.09764,55.14446,apartment,1BR,1,631,58.6,Dubai Internet City,Red,46,17.14,rental,28100,44
R013897,2021-05-08,Discovery Gardens,Discovery Gardens,25.04992,55.15371,apartment,3BR,3,2508,233.0,Discovery Gardens,Red,8,20.39,rental,26500,10
R013898,2024-06-24,The Meadows,Emirates Living,25.05056,55.18474,villa,4BR_villa,4,3087,286.8,Sharaf DG,Red,77,18.64,rental,149900,48
R013899,2021-10-08,Jumeirah 1,Jumeirah,25.24151,55.26797,apartment,3BR,3,2453,227.9,Emirates Towers,Red,38,4.97,rental,76800,31
R013900,2023-10-27,Maritime City,Maritime City,25.27404,55.24591,apartment,1BR,1,865,80.3,Al Jafiliya,Red,63,9.01,rental,37500,43
R013901,2023-07-03,Jumeirah Golf Estates,JGE,25.00688,55.18371,villa,4BR_villa,4,5091,473.0,Ibn Battuta,Red,93,23.05,rental,182200,35
R013902,2022-04-17,La Mer,Jumeirah,25.21808,55.27398,apartment,1BR,1,508,47.2,Burj Khalifa/Dubai Mall,Red,39,2.32,rental,28400,56
R013903,2023-07-15,Arabian Ranches,Arabian Ranches,25.04684,55.25136,villa,6BR_villa,6,7004,650.7,Jumeirah Golf Estates,Red,125,16.88,rental,288200,41
R013904,2023-10-10,Deira,Deira,25.27213,55.30431,apartment,4BR_penthouse,4,2943,273.4,Baniyas Square (G),Green,11,8.86,rental,55100,18
R013905,2026-03-11,DAMAC Lagoons,Damac,25.04737,55.26135,villa,4BR_villa,4,3261,302.9,Burj Khalifa/Dubai Mall,Red,202,16.71,rental,110800,34
R013906,2025-07-09,DIFC,DIFC,25.22309,55.26915,apartment,1BR,1,891,82.8,Emirates Towers,Red,15,2.93,rental,63800,71
R013907,2024-04-11,Green Community,DIP,25.0082,55.17605,villa,4BR_villa,4,3592,333.7,Dubai Investment Park,Red,20,23.23,rental,83700,23
R013908,2025-05-13,Al Nahda,Al Nahda,25.28854,55.37928,apartment,1BR,1,983,91.3,Stadium,Red,8,14.64,rental,17100,17
R013909,2022-03-13,Jumeirah Golf Estates,JGE,25.00483,55.17437,villa,3BR_villa,3,2809,260.9,Jebel Ali,Red,64,23.64,rental,78300,27
R013910,2022-08-18,Motor City,Motor City,25.0474,55.25297,apartment,1BR,1,599,55.6,Ibn Battuta,Red,146,16.8,rental,11000,18
R013911,2021-01-27,Dubai Creek Harbour,Creek,25.20974,55.34188,apartment,3BR,3,2135,198.4,Oud Metha,Green,72,6.93,rental,57900,27
R013912,2022-11-02,Jumeirah Village Circle,JVC,25.04204,55.20813,apartment,1BR,1,712,66.1,Sharaf DG,Red,81,18.5,rental,14300,20
R013913,2023-07-24,Jumeirah Islands,Emirates Living,25.05744,55.15178,villa,5BR_villa,5,5721,531.5,Mashreq Bank,Red,62,19.85,rental,376500,65
R013914,2023-02-09,Arabian Ranches,Arabian Ranches,25.04283,55.28155,villa,5BR_villa,5,4503,418.4,Burj Khalifa/Dubai Mall,Red,199,17.18,rental,155500,34
R013915,2023-08-18,Falcon City of Wonders,Dubailand,25.02491,55.31176,villa,3BR_villa,3,2978,276.6,Centrepoint,Red,321,19.52,rental,78700,26
R013916,2024-10-07,Jumeirah Beach Residence,Dubai Marina,25.08979,55.13835,apartment,2BR,2,1471,136.7,Jumeirah Golf Estates,Red,83,18.17,rental,60300,41
R013917,2026-02-23,Dubai Harbour,Dubai Marina,25.08297,55.14321,apartment,1BR,1,809,75.1,Mashreq Bank,Red,31,18.32,rental,54400,67
R013918,2025-09-16,Jumeirah Village Circle,JVC,25.0602,55.20894,apartment,1BR,1,820,76.2,Energy,Red,180,16.6,rental,25500,31
R013919,2021-04-17,Mudon,Dubailand,25.05686,55.22922,villa,4BR_villa,4,3549,329.7,Ibn Battuta,Red,161,16.25,rental,51800,14
R013920,2025-06-29,Falcon City of Wonders,Dubailand,25.03958,55.32735,apartment,1BR,1,717,66.6,Ibn Battuta,Red,235,18.32,rental,16100,22
R013921,2021-06-29,Dubai Harbour,Dubai Marina,25.07508,55.15206,apartment,2BR,2,1167,108.4,World Trade Centre,Red,250,18.33,rental,53900,46
R013922,2021-01-07,Bulgari Resort,Jumeirah Bay,25.19995,55.26174,apartment,4BR_penthouse,4,2499,232.2,Business Bay,Red,35,1.31,rental,224800,89
R013923,2024-04-18,Bur Dubai,Bur Dubai,25.23508,55.30136,apartment,2BR,2,998,92.7,Al Karama,Red,12,5.01,rental,14200,14
R013924,2022-12-19,Dubailand,Dubailand,25.04366,55.28452,apartment,2BR,2,1221,113.4,Dubai Investment Park,Red,173,17.1,rental,17400,14
R013925,2024-11-17,The Views,The Greens,25.10206,55.16643,apartment,2BR,2,1288,119.7,Dubai Internet City,Red,8,15.17,rental,39400,30
R013926,2023-07-06,Sobha Hartland,MBR City,25.19324,55.29715,villa,3BR_villa,3,3271,303.9,Emirates Towers,Red,49,2.33,rental,146700,44
R013927,2021-12-14,Sustainable City,Sustainable City,24.99143,55.25609,villa,5BR_villa,5,4680,434.8,Max,Red,341,22.95,rental,103800,22
R013928,2021-08-31,The Views,The Greens,25.10141,55.19242,apartment,2BR,2,969,90.1,Dubai Internet City,Red,7,13.47,rental,22700,23
R013929,2022-01-17,The Springs,Emirates Living,25.04111,55.1929,villa,3BR_villa,3,2751,255.6,Discovery Gardens,Red,51,19.2,rental,84600,30
R013930,2025-07-20,Jumeirah 2,Jumeirah,25.21904,55.23137,apartment,studio,0,462,42.9,World Trade Centre,Red,56,4.96,rental,22800,49
R013931,2022-06-16,Deira,Deira,25.27385,55.32086,apartment,2BR,2,1152,107.0,Salah Al Din (G),Green,20,9.72,rental,23300,20
R013932,2023-04-08,Damac Hills 2,Damac Hills,24.95574,55.29073,villa,4BR_villa,4,3974,369.2,Mall of the Emirates,Red,238,26.9,rental,76100,19
R013933,2023-10-27,Dubai Islands,Deira Islands,25.30255,55.30226,apartment,2BR,2,1130,105.0,Salah Al Din,Red,18,12.04,rental,63000,55
R013934,2021-07-13,The Lakes,Emirates Living,25.06155,55.18576,villa,5BR_villa,5,4620,429.2,Al Ras,Green,308,17.53,rental,136400,29
R013935,2024-08-16,Liwan,Dubailand,25.06961,55.32366,apartment,3BR,3,1533,142.4,Danube,Red,249,15.03,rental,18700,12
R013936,2021-11-10,Bulgari Resort,Jumeirah Bay,25.20986,55.22437,apartment,3BR,3,1322,122.8,BurJuman (G),Green,90,5.23,rental,111400,84
R013937,2024-10-17,Mohammed Bin Rashid City,Mohammed Bin Rashid,25.16072,55.3232,villa,3BR_villa,3,1636,152.0,Al Jafiliya,Red,97,6.37,rental,95400,58
R013938,2025-03-19,Jumeirah Village Circle,JVC,25.05535,55.22419,apartment,1BR,1,727,67.5,Business Bay,Red,190,16.56,rental,20000,27
R013939,2021-06-01,Jumeirah Lake Towers,JLT,25.07076,55.13266,apartment,1BR,1,916,85.1,Discovery Gardens,Red,33,20.03,rental,15900,17
R013940,2025-09-17,Jumeirah 2,Jumeirah,25.21304,55.25214,villa,3BR_villa,3,2939,273.0,Al Ras,Green,91,2.85,rental,145100,49
R013941,2021-08-22,Al Barsha South,Al Barsha,25.09064,55.18785,apartment,3BR,3,2096,194.7,Discovery Gardens,Red,95,14.71,rental,38200,18
R013942,2024-09-12,Mohammed Bin Rashid City,Mohammed Bin Rashid,25.17413,55.30648,apartment,2BR,2,1244,115.6,Emirates Towers,Red,81,4.12,rental,49400,39
R013943,2024-10-08,Jumeirah 3,Jumeirah,25.19613,55.22101,apartment,1BR,1,844,78.4,Salah Al Din (G),Green,143,5.37,rental,36700,43
R013944,2026-03-21,Dubai Harbour,Dubai Marina,25.10821,55.14873,apartment,3BR,3,1660,154.2,Mashreq Bank,Red,32,16.06,rental,130500,78
R013945,2024-05-27,Bukadra,Bukadra,25.19704,55.29885,apartment,2BR,2,1128,104.8,Al Jadaf,Green,57,2.46,rental,28600,25
R013946,2022-11-17,Dubai South,Dubai South,24.89564,55.17993,apartment,studio,0,472,43.9,Al Jadaf,Green,467,34.86,rental,5800,12
R013947,2023-08-15,Dubai Silicon Oasis,Dubai Silicon Oasis,25.11295,55.37504,apartment,3BR,3,1899,176.4,UAE Exchange,Red,431,13.8,rental,38400,20
R013948,2024-10-02,Falcon City of Wonders,Dubailand,25.02675,55.29632,apartment,1BR,1,718,66.7,ADCB,Red,298,19.08,rental,18100,25
R013949,2023-07-18,Al Nahda,Al Nahda,25.28179,55.36301,apartment,3BR,3,1984,184.4,Stadium (G),Green,2,12.96,rental,34500,17
R013950,2025-01-17,Jumeirah 2,Jumeirah,25.2245,55.24491,apartment,1BR,1,854,79.3,Burj Khalifa/Dubai Mall,Red,48,4.24,rental,35800,42
R013951,2025-09-14,Mohammed Bin Rashid City,Mohammed Bin Rashid,25.17038,55.31287,apartment,1BR,1,777,72.2,Emirates Towers,Red,80,4.89,rental,46600,60
R013952,2021-09-08,Al Warqa,Al Warqa,25.19613,55.4092,villa,4BR_villa,4,3189,296.3,Financial Centre,Red,142,13.56,rental,55200,17
R013953,2023-05-13,Jumeirah Lake Towers,JLT,25.06951,55.12941,apartment,2BR,2,1424,132.3,Jumeirah Golf Estates,Red,64,20.36,rental,43900,30
R013954,2024-11-18,Remraam,Dubailand,25.00841,55.25024,apartment,1BR,1,817,75.9,UAE Pavilion,Red,156,21.13,rental,9800,12
R013955,2022-12-30,World Islands,World Islands,25.21451,55.15036,apartment,3BR,3,1683,156.3,Emirates Towers,Red,150,12.63,rental,101700,60
R013956,2021-04-08,Mudon,Dubailand,25.06621,55.2574,villa,6BR_villa,6,6726,624.9,MRT-1,Red,143,14.67,rental,172800,25
R013957,2021-07-22,Discovery Gardens,Discovery Gardens,25.04793,55.14649,apartment,2BR,2,1040,96.6,Discovery Gardens,Red,9,21.01,rental,14200,13
R013958,2024-10-18,Damac Hills 2,Damac Hills,24.9698,55.28245,villa,4BR_villa,4,3209,298.1,Emirates Towers,Red,345,25.3,rental,66000,20
R013959,2024-09-12,Majan,Dubailand,25.07774,55.27521,apartment,1BR,1,580,53.9,Dubai Internet City,Red,137,13.28,rental,11000,18
